Model           TIME(t) ACC(t)  ERR(t)  ACC(v)  ERR(v)  Parameters
SYN2020-LUCID   0.76204 0.35276 0.70014 0.99685 0.57054 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12300 0.63777 0.50840 0.97792 0.43180 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12100 0.97964 0.34588 0.95268 0.34273 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12100 0.98034 0.26938 0.94637 0.29820 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12500 0.98105 0.22747 0.94637 0.26643 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12000 0.97859 0.20424 0.94637 0.24351 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.11800 0.97543 0.18529 0.94637 0.22232 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12100 0.97964 0.16356 0.94322 0.20325 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12300 0.98350 0.14070 0.95899 0.19387 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.11700 0.98210 0.12857 0.94322 0.17921 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.85282 0.68585 0.62364 0.94637 0.41840 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.17900 0.97648 0.29709 0.93691 0.29634 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.16618 0.97789 0.24645 0.94006 0.26462 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.17900 0.97859 0.21461 0.93691 0.23338 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.17600 0.97683 0.17767 0.94006 0.19758 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.16300 0.97192 0.15833 0.94006 0.17242 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.17742 0.98140 0.13013 0.99685 0.14233 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.18000 0.98245 0.11714 0.95899 0.12942 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.17199 0.98561 0.10223 0.95268 0.12566 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.29400 0.98315 0.09164 0.99369 0.12308 lr=0.100,b=1024,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.85605 0.32011 0.70136 0.99685 0.52433 lr=0.100,b=2048,n=010,t=010,k=032,h=(03,11),m=min
SYN2020-LUCID   0.12100 0.98315 0.43475 0.94006 0.34559 lr=0.100,b=2048,n=010,t=010,k=032,h=(03,11),m=min
